Order_ID	Customer_ID	Customer_Name	Product_ID	Product_Name	Product_Ctg	Product_Sub_Ctg	Price_Per_Unit	Quantity	Order_Date	Order_Week	Order_Month	Season_Name	Promo_Key	Promo_Name	Store_Code	Region
1907	C42	Mohan	P21	Jam	Grocery	Snacks_appetizers	80	2	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S37	South
1908	C43	Rickey	P4	Sprite	Grocery	Beverages	30	2	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S38	South
1908	C43	Rickey	P11	Milk	Grocery	Farm_fresh	48	3	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S39	South
1908	C43	Rickey	P17	Chips	Grocery	Snacks_appetizers	10	1	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S40	South
1908	C43	Rickey	P6	Tata_dal	Grocery	Flour_grains_more	38	1	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S41	South
1908	C43	Rickey	P22	Salt	Grocery	Cooking_essentials	15	3	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S42	South
1908	C43	Rickey	P7	Basmati_rice	Grocery	Flour_grains_more	123	3	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S43	South
1908	C43	Rickey	P8	Almond	Grocery	Flour_grains_more	1356	1	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S44	South
1908	C43	Rickey	P9	Corn	Grocery	Flour_grains_more	87	1	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S45	South
1909	C44	Ashutosh	P10	Eggs	Grocery	Farm_fresh	6	3	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S46	South
1909	C44	Ashutosh	P23	Sugar	Grocery	Cooking_essentials	38	1	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S47	South
1909	C44	Ashutosh	P12	Butter	Grocery	Farm_fresh	32	3	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S48	South
1909	C44	Ashutosh	P13	Cheese	Grocery	Farm_fresh	40	3	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S49	South
1909	C44	Ashutosh	P14	Chicken	Grocery	Farm_fresh	150	1	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S50	South
1910	C45	Keshav	P15	Fish	Grocery	Farm_fresh	230	2	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S51	South
1910	C45	Keshav	P25	Ghee	Grocery	Cooking_essentials	420	2	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S52	South
1910	C45	Keshav	P16	Biscuits	Grocery	Snacks_appetizers	10	3	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S53	South
1910	C45	Keshav	P1	Pepsi	Grocery	Beverages	30	3	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S54	South
1910	C45	Keshav	P21	Jam	Grocery	Snacks_appetizers	80	2	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S55	South
1910	C45	Keshav	P19	Nuggets	Grocery	Snacks_appetizers	67	2	01/31/12	5	1	Winter	NA	NOT_APPLICABLE	S56	South
1911	C46	Ashish	P20	Bread	Grocery	Snacks_appetizers	23	3	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S57	South
1911	C46	Ashish	P18	Popcorn	Grocery	Snacks_appetizers	18	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S58	South
1911	C46	Ashish	P3	Appy_fizz	Grocery	Beverages	25	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S59	South
1911	C46	Ashish	P2	Coca_cola	Grocery	Beverages	30	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S60	South
1911	C46	Ashish	P24	Oil	Grocery	Cooking_essentials	94	1	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S61	South
1911	C46	Ashish	P5	Chakki_fresh	Grocery	Flour_grains_more	110	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S62	South
1912	C47	Nivedita	P21	Jam	Grocery	Snacks_appetizers	80	1	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S63	South
1912	C47	Nivedita	P4	Sprite	Grocery	Beverages	30	3	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S64	South
1912	C47	Nivedita	P11	Milk	Grocery	Farm_fresh	48	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S65	South
1912	C47	Nivedita	P17	Chips	Grocery	Snacks_appetizers	10	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S66	South
1913	C48	Sneha	P6	Tata_dal	Grocery	Flour_grains_more	38	1	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S67	South
1913	C48	Sneha	P22	Salt	Grocery	Cooking_essentials	15	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S68	South
1913	C48	Sneha	P7	Basmati_rice	Grocery	Flour_grains_more	123	3	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S69	South
1913	C48	Sneha	P8	Almond	Grocery	Flour_grains_more	1356	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S70	South
1913	C48	Sneha	P9	Corn	Grocery	Flour_grains_more	87	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S71	South
1913	C48	Sneha	P10	Eggs	Grocery	Farm_fresh	6	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S72	South
1913	C48	Sneha	P23	Sugar	Grocery	Cooking_essentials	38	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S73	South
1914	C49	Yamini	P12	Butter	Grocery	Farm_fresh	32	3	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S74	South
1914	C49	Yamini	P13	Cheese	Grocery	Farm_fresh	40	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S75	South
1914	C49	Yamini	P14	Chicken	Grocery	Farm_fresh	150	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S76	South
1914	C49	Yamini	P15	Fish	Grocery	Farm_fresh	230	1	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S77	South
1915	C50	Shiuli	P25	Ghee	Grocery	Cooking_essentials	420	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S78	South
1915	C50	Shiuli	P16	Biscuits	Grocery	Snacks_appetizers	10	1	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S79	South
1915	C50	Shiuli	P1	Pepsi	Grocery	Beverages	30	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S80	South
1915	C50	Shiuli	P21	Jam	Grocery	Snacks_appetizers	80	3	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S81	South
1915	C50	Shiuli	P19	Nuggets	Grocery	Snacks_appetizers	67	3	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S82	South
1915	C50	Shiuli	P20	Bread	Grocery	Snacks_appetizers	23	2	01/01/13	1	1	Winter	NA	NOT_APPLICABLE	S83	South
1916	C51	Alisha	P18	Popcorn	Grocery	Snacks_appetizers	18	1	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S84	South
1916	C51	Alisha	P3	Appy_fizz	Grocery	Beverages	25	3	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S85	South
1916	C51	Alisha	P2	Coca_cola	Grocery	Beverages	30	2	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S86	South
1917	C52	Pooja	P24	Oil	Grocery	Cooking_essentials	94	3	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S87	South
1917	C52	Pooja	P5	Chakki_fresh	Grocery	Flour_grains_more	110	3	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S88	South
1917	C52	Pooja	P21	Jam	Grocery	Snacks_appetizers	80	1	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S89	South
1917	C52	Pooja	P4	Sprite	Grocery	Beverages	30	1	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S90	South
1917	C52	Pooja	P11	Milk	Grocery	Farm_fresh	48	2	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S91	South
1918	C53	Ramya	P17	Chips	Grocery	Snacks_appetizers	10	3	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S92	South
1918	C53	Ramya	P6	Tata_dal	Grocery	Flour_grains_more	38	3	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S93	South
1918	C53	Ramya	P22	Salt	Grocery	Cooking_essentials	15	1	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S94	South
1918	C53	Ramya	P7	Basmati_rice	Grocery	Flour_grains_more	123	1	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S95	South
1918	C53	Ramya	P8	Almond	Grocery	Flour_grains_more	1356	2	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S96	South
1918	C53	Ramya	P9	Corn	Grocery	Flour_grains_more	87	1	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S97	South
1918	C53	Ramya	P10	Eggs	Grocery	Farm_fresh	6	2	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S98	South
1919	C54	Aham	P23	Sugar	Grocery	Cooking_essentials	38	3	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S99	South
1919	C54	Aham	P12	Butter	Grocery	Farm_fresh	32	2	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S100	South
1920	C55	Mounika	P13	Cheese	Grocery	Farm_fresh	40	1	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S101	South
1920	C55	Mounika	P14	Chicken	Grocery	Farm_fresh	150	1	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S102	South
1920	C55	Mounika	P15	Fish	Grocery	Farm_fresh	230	1	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S103	South
1920	C55	Mounika	P25	Ghee	Grocery	Cooking_essentials	420	1	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S104	South
1920	C55	Mounika	P16	Biscuits	Grocery	Snacks_appetizers	10	3	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S105	South
1920	C55	Mounika	P1	Pepsi	Grocery	Beverages	30	1	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S106	South
1920	C55	Mounika	P21	Jam	Grocery	Snacks_appetizers	80	2	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S107	South
1920	C55	Mounika	P19	Nuggets	Grocery	Snacks_appetizers	67	3	01/02/13	1	1	Winter	NA	NOT_APPLICABLE	S108	South
1921	C56	Shazid	P20	Bread	Grocery	Snacks_appetizers	23	2	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S109	South
1921	C56	Shazid	P18	Popcorn	Grocery	Snacks_appetizers	18	2	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S110	South
1921	C56	Shazid	P3	Appy_fizz	Grocery	Beverages	25	3	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S111	South
1921	C56	Shazid	P2	Coca_cola	Grocery	Beverages	30	2	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S112	South
1921	C56	Shazid	P24	Oil	Grocery	Cooking_essentials	94	2	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S113	South
1922	C57	Mayank	P5	Chakki_fresh	Grocery	Flour_grains_more	110	1	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S114	South
1922	C57	Mayank	P21	Jam	Grocery	Snacks_appetizers	80	1	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S115	South
1922	C57	Mayank	P4	Sprite	Grocery	Beverages	30	3	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S116	South
1922	C57	Mayank	P11	Milk	Grocery	Farm_fresh	48	3	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S117	South
1922	C57	Mayank	P17	Chips	Grocery	Snacks_appetizers	10	2	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S118	South
1922	C57	Mayank	P6	Tata_dal	Grocery	Flour_grains_more	38	3	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S119	South
1922	C57	Mayank	P22	Salt	Grocery	Cooking_essentials	15	1	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S120	South
1923	C58	Himanshu	P7	Basmati_rice	Grocery	Flour_grains_more	123	1	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S121	South
1923	C58	Himanshu	P8	Almond	Grocery	Flour_grains_more	1356	3	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S122	South
1923	C58	Himanshu	P9	Corn	Grocery	Flour_grains_more	87	3	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S123	South
1923	C58	Himanshu	P10	Eggs	Grocery	Farm_fresh	6	3	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S124	South
1924	C59	Deeksha	P23	Sugar	Grocery	Cooking_essentials	38	3	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S125	South
1924	C59	Deeksha	P12	Butter	Grocery	Farm_fresh	32	3	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S126	South
1924	C59	Deeksha	P13	Cheese	Grocery	Farm_fresh	40	3	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S127	South
1924	C59	Deeksha	P14	Chicken	Grocery	Farm_fresh	150	3	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S128	South
1924	C59	Deeksha	P15	Fish	Grocery	Farm_fresh	230	1	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S129	South
1925	C60	Swati	P25	Ghee	Grocery	Cooking_essentials	420	1	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S130	South
1925	C60	Swati	P16	Biscuits	Grocery	Snacks_appetizers	10	3	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S131	South
1925	C60	Swati	P1	Pepsi	Grocery	Beverages	30	1	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S132	South
1925	C60	Swati	P21	Jam	Grocery	Snacks_appetizers	80	2	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S133	South
1925	C60	Swati	P19	Nuggets	Grocery	Snacks_appetizers	67	3	01/03/13	1	1	Winter	NA	NOT_APPLICABLE	S134	South
1926	C61	Mahesh	P20	Bread	Grocery	Snacks_appetizers	23	3	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S135	South
1926	C61	Mahesh	P18	Popcorn	Grocery	Snacks_appetizers	18	2	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S136	South
1926	C61	Mahesh	P3	Appy_fizz	Grocery	Beverages	25	3	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S137	South
1927	C62	Rajnish	P2	Coca_cola	Grocery	Beverages	30	2	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S138	South
1927	C62	Rajnish	P24	Oil	Grocery	Cooking_essentials	94	2	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S139	South
1927	C62	Rajnish	P5	Chakki_fresh	Grocery	Flour_grains_more	110	2	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S140	South
1927	C62	Rajnish	P21	Jam	Grocery	Snacks_appetizers	80	3	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S141	South
1927	C62	Rajnish	P4	Sprite	Grocery	Beverages	30	2	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S142	South
1927	C62	Rajnish	P11	Milk	Grocery	Farm_fresh	48	2	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S143	South
1928	C63	Amita	P17	Chips	Grocery	Snacks_appetizers	10	1	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S144	South
1928	C63	Amita	P6	Tata_dal	Grocery	Flour_grains_more	38	3	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S145	South
1928	C63	Amita	P22	Salt	Grocery	Cooking_essentials	15	2	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S146	South
1928	C63	Amita	P7	Basmati_rice	Grocery	Flour_grains_more	123	1	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S147	South
1929	C64	Kratika	P8	Almond	Grocery	Flour_grains_more	1356	2	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S148	South
1929	C64	Kratika	P9	Corn	Grocery	Flour_grains_more	87	3	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S149	South
1929	C64	Kratika	P10	Eggs	Grocery	Farm_fresh	6	1	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S150	South
1929	C64	Kratika	P23	Sugar	Grocery	Cooking_essentials	38	3	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S151	South
1929	C64	Kratika	P12	Butter	Grocery	Farm_fresh	32	2	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S152	South
1929	C64	Kratika	P13	Cheese	Grocery	Farm_fresh	40	3	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S153	South
1929	C64	Kratika	P14	Chicken	Grocery	Farm_fresh	150	2	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S154	South
1930	C65	Tiya	P15	Fish	Grocery	Farm_fresh	230	3	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S155	South
1930	C65	Tiya	P25	Ghee	Grocery	Cooking_essentials	420	3	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S156	South
1930	C65	Tiya	P16	Biscuits	Grocery	Snacks_appetizers	10	2	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S157	South
1930	C65	Tiya	P1	Pepsi	Grocery	Beverages	30	3	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S158	South
1930	C65	Tiya	P21	Jam	Grocery	Snacks_appetizers	80	3	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	S159	South
1931	C66	Priya	P19	Nuggets	Grocery	Snacks_appetizers	67	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S160	South
1931	C66	Priya	P20	Bread	Grocery	Snacks_appetizers	23	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S161	South
1931	C66	Priya	P18	Popcorn	Grocery	Snacks_appetizers	18	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S162	South
1931	C66	Priya	P3	Appy_fizz	Grocery	Beverages	25	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S163	South
1931	C66	Priya	P2	Coca_cola	Grocery	Beverages	30	2	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S164	South
1931	C66	Priya	P24	Oil	Grocery	Cooking_essentials	94	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S165	South
1931	C66	Priya	P5	Chakki_fresh	Grocery	Flour_grains_more	110	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S166	South
1931	C66	Priya	P21	Jam	Grocery	Snacks_appetizers	80	2	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S167	South
1932	C67	Sanjali	P4	Sprite	Grocery	Beverages	30	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S168	South
1932	C67	Sanjali	P11	Milk	Grocery	Farm_fresh	48	2	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S169	South
1932	C67	Sanjali	P17	Chips	Grocery	Snacks_appetizers	10	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S170	South
1932	C67	Sanjali	P6	Tata_dal	Grocery	Flour_grains_more	38	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S171	South
1932	C67	Sanjali	P22	Salt	Grocery	Cooking_essentials	15	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S172	South
1932	C67	Sanjali	P7	Basmati_rice	Grocery	Flour_grains_more	123	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S173	South
1933	C68	Prateek	P8	Almond	Grocery	Flour_grains_more	1356	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S174	South
1933	C68	Prateek	P9	Corn	Grocery	Flour_grains_more	87	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S175	South
1933	C68	Prateek	P10	Eggs	Grocery	Farm_fresh	6	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S176	South
1933	C68	Prateek	P23	Sugar	Grocery	Cooking_essentials	38	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S177	South
1933	C68	Prateek	P12	Butter	Grocery	Farm_fresh	32	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S178	South
1933	C68	Prateek	P13	Cheese	Grocery	Farm_fresh	40	2	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S179	South
1933	C68	Prateek	P14	Chicken	Grocery	Farm_fresh	150	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S180	South
1933	C68	Prateek	P15	Fish	Grocery	Farm_fresh	230	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S181	South
1934	C69	Sunil	P25	Ghee	Grocery	Cooking_essentials	420	2	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S182	South
1934	C69	Sunil	P16	Biscuits	Grocery	Snacks_appetizers	10	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S183	South
1934	C69	Sunil	P1	Pepsi	Grocery	Beverages	30	2	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S184	South
1934	C69	Sunil	P21	Jam	Grocery	Snacks_appetizers	80	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S185	South
1934	C69	Sunil	P19	Nuggets	Grocery	Snacks_appetizers	67	2	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S186	South
1934	C69	Sunil	P20	Bread	Grocery	Snacks_appetizers	23	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S187	South
1934	C69	Sunil	P18	Popcorn	Grocery	Snacks_appetizers	18	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S188	South
1934	C69	Sunil	P3	Appy_fizz	Grocery	Beverages	25	2	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S189	South
1934	C69	Sunil	P2	Coca_cola	Grocery	Beverages	30	2	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S190	South
1934	C69	Sunil	P24	Oil	Grocery	Cooking_essentials	94	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S191	South
1935	C70	Swapna	P5	Chakki_fresh	Grocery	Flour_grains_more	110	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S192	South
1935	C70	Swapna	P21	Jam	Grocery	Snacks_appetizers	80	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S193	South
1935	C70	Swapna	P4	Sprite	Grocery	Beverages	30	2	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	S194	South
