Order_ID	Customer_ID	Customer_Name	Product_ID	Product_Name	Product_Ctg	Product_Sub_Ctg	Price_Per_Unit	Quantity	Order_Date	Order_Week	Order_Month	Season_Name	Promo_Key	Promo_Name	Store_Code	Region
1028	C28	Daksh	P20	Bread	Grocery	Snacks_appetizers	23	4	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1028	C28	Daksh	P10	Eggs	Grocery	Farm_fresh	6	5	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1029	C29	Nikki	P4	Sprite	Grocery	Beverages	30	5	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1029	C29	Nikki	P17	Chips	Grocery	Snacks_appetizers	10	4	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1029	C29	Nikki	P20	Bread	Grocery	Snacks_appetizers	23	2	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1029	C29	Nikki	P19	Nuggets	Grocery	Snacks_appetizers	67	9	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1029	C29	Nikki	P1	Pepsi	Grocery	Beverages	30	6	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1029	C29	Nikki	P15	Fish	Grocery	Farm_fresh	230	5	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1029	C29	Nikki	P14	Chicken	Grocery	Farm_fresh	150	8	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1030	C30	Stephen	P1	Pepsi	Grocery	Beverages	30	7	01/04/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1031	C31	Ashu	P6	Tata_dal	Grocery	Flour_grains_more	38	4	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1031	C31	Ashu	P22	Salt	Grocery	Cooking_essentials	15	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1031	C31	Ashu	P14	Chicken	Grocery	Farm_fresh	150	8	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1032	C32	Jyoti	P5	Chakki_fresh	Grocery	Flour_grains_more	110	8	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1032	C32	Jyoti	P7	Basmati_rice	Grocery	Flour_grains_more	123	9	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1032	C32	Jyoti	P6	Tata_dal	Grocery	Flour_grains_more	38	7	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1032	C32	Jyoti	P12	Butter	Grocery	Farm_fresh	32	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1032	C32	Jyoti	P19	Nuggets	Grocery	Snacks_appetizers	67	10	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1032	C32	Jyoti	P22	Salt	Grocery	Cooking_essentials	15	9	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1032	C32	Jyoti	P25	Ghee	Grocery	Cooking_essentials	420	9	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1032	C32	Jyoti	P23	Sugar	Grocery	Cooking_essentials	38	4	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1032	C32	Jyoti	P15	Fish	Grocery	Farm_fresh	230	10	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1032	C32	Jyoti	P18	Popcorn	Grocery	Snacks_appetizers	18	10	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1032	C32	Jyoti	P2	Coca_cola	Grocery	Beverages	30	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1032	C32	Jyoti	P3	Appy_fizz	Grocery	Beverages	25	9	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1032	C32	Jyoti	P11	Milk	Grocery	Farm_fresh	48	10	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1033	C33	Daljeet	P17	Chips	Grocery	Snacks_appetizers	10	1	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1033	C33	Daljeet	P3	Appy_fizz	Grocery	Beverages	25	4	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1033	C33	Daljeet	P9	Corn	Grocery	Flour_grains_more	87	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1033	C33	Daljeet	P16	Biscuits	Grocery	Snacks_appetizers	10	10	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1034	C34	Himanshu	P25	Ghee	Grocery	Cooking_essentials	420	10	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1034	C34	Himanshu	P4	Sprite	Grocery	Beverages	30	2	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1035	C35	Sonali	P12	Butter	Grocery	Farm_fresh	32	2	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1035	C35	Sonali	P22	Salt	Grocery	Cooking_essentials	15	6	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1035	C35	Sonali	P20	Bread	Grocery	Snacks_appetizers	23	3	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1035	C35	Sonali	P14	Chicken	Grocery	Farm_fresh	150	7	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1035	C35	Sonali	P11	Milk	Grocery	Farm_fresh	48	7	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1035	C35	Sonali	P9	Corn	Grocery	Flour_grains_more	87	8	01/05/13	1	1	Winter	NA	NOT_APPLICABLE	N1	North
1036	C1	Divya	P23	Sugar	Grocery	Cooking_essentials	38	5	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1036	C1	Divya	P15	Fish	Grocery	Farm_fresh	230	4	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1036	C1	Divya	P10	Eggs	Grocery	Farm_fresh	6	1	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1036	C1	Divya	P4	Sprite	Grocery	Beverages	30	2	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1036	C1	Divya	P2	Coca_cola	Grocery	Beverages	30	4	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1036	C1	Divya	P9	Corn	Grocery	Flour_grains_more	87	6	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1037	C2	Neeraj	P22	Salt	Grocery	Cooking_essentials	15	1	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1037	C2	Neeraj	P11	Milk	Grocery	Farm_fresh	48	5	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1037	C2	Neeraj	P19	Nuggets	Grocery	Snacks_appetizers	67	7	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1037	C2	Neeraj	P24	Oil	Grocery	Cooking_essentials	94	5	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1037	C2	Neeraj	P5	Chakki_fresh	Grocery	Flour_grains_more	110	8	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1037	C2	Neeraj	P10	Eggs	Grocery	Farm_fresh	6	3	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1037	C2	Neeraj	P7	Basmati_rice	Grocery	Flour_grains_more	123	2	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1038	C3	Ayushi	P11	Milk	Grocery	Farm_fresh	48	8	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1038	C3	Ayushi	P13	Cheese	Grocery	Farm_fresh	40	1	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1038	C3	Ayushi	P2	Coca_cola	Grocery	Beverages	30	4	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1038	C3	Ayushi	P5	Chakki_fresh	Grocery	Flour_grains_more	110	3	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1039	C4	Khyati	P9	Corn	Grocery	Flour_grains_more	87	7	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1039	C4	Khyati	P13	Cheese	Grocery	Farm_fresh	40	5	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1039	C4	Khyati	P17	Chips	Grocery	Snacks_appetizers	10	10	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1039	C4	Khyati	P3	Appy_fizz	Grocery	Beverages	25	4	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1039	C4	Khyati	P22	Salt	Grocery	Cooking_essentials	15	8	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1040	C5	Shaurya	P24	Oil	Grocery	Cooking_essentials	94	1	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1040	C5	Shaurya	P25	Ghee	Grocery	Cooking_essentials	420	4	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1040	C5	Shaurya	P11	Milk	Grocery	Farm_fresh	48	2	01/06/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1041	C6	Ayush	P13	Cheese	Grocery	Farm_fresh	40	5	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1041	C6	Ayush	P15	Fish	Grocery	Farm_fresh	230	5	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1041	C6	Ayush	P17	Chips	Grocery	Snacks_appetizers	10	4	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1041	C6	Ayush	P19	Nuggets	Grocery	Snacks_appetizers	67	2	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1041	C6	Ayush	P21	Jam	Grocery	Snacks_appetizers	80	3	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1041	C6	Ayush	P23	Sugar	Grocery	Cooking_essentials	38	2	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1042	C7	Kanak	P1	Pepsi	Grocery	Beverages	30	2	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1042	C7	Kanak	P2	Coca_cola	Grocery	Beverages	30	4	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1042	C7	Kanak	P3	Appy_fizz	Grocery	Beverages	25	8	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1042	C7	Kanak	P5	Chakki_fresh	Grocery	Flour_grains_more	110	9	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1042	C7	Kanak	P7	Basmati_rice	Grocery	Flour_grains_more	123	5	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1043	C8	Ananya	P9	Corn	Grocery	Flour_grains_more	87	3	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1043	C8	Ananya	P11	Milk	Grocery	Farm_fresh	48	8	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1043	C8	Ananya	P13	Cheese	Grocery	Farm_fresh	40	3	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1044	C9	Shreya	P17	Chips	Grocery	Snacks_appetizers	10	5	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1044	C9	Shreya	P15	Fish	Grocery	Farm_fresh	230	5	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1044	C9	Shreya	P19	Nuggets	Grocery	Snacks_appetizers	67	2	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1044	C9	Shreya	P2	Coca_cola	Grocery	Beverages	30	8	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1044	C9	Shreya	P4	Sprite	Grocery	Beverages	30	6	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1045	C10	Niral	P6	Tata_dal	Grocery	Flour_grains_more	38	2	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1045	C10	Niral	P9	Corn	Grocery	Flour_grains_more	87	3	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1045	C10	Niral	P8	Almond	Grocery	Flour_grains_more	1356	1	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1045	C10	Niral	P10	Eggs	Grocery	Farm_fresh	6	4	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1045	C10	Niral	P12	Butter	Grocery	Farm_fresh	32	3	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1045	C10	Niral	P16	Biscuits	Grocery	Snacks_appetizers	10	1	01/07/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1046	C11	Thomas	P18	Popcorn	Grocery	Snacks_appetizers	18	4	01/08/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1046	C11	Thomas	P20	Bread	Grocery	Snacks_appetizers	23	3	01/08/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1046	C11	Thomas	P22	Salt	Grocery	Cooking_essentials	15	9	01/08/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1046	C11	Thomas	P25	Ghee	Grocery	Cooking_essentials	420	1	01/08/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1047	C12	Ali	P2	Coca_cola	Grocery	Beverages	30	5	01/08/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1047	C12	Ali	P1	Pepsi	Grocery	Beverages	30	3	01/08/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1047	C12	Ali	P22	Salt	Grocery	Cooking_essentials	15	3	01/08/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1047	C12	Ali	P3	Appy_fizz	Grocery	Beverages	25	2	01/08/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1047	C12	Ali	P13	Cheese	Grocery	Farm_fresh	40	9	01/08/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
1048	C13	Riya	P7	Basmati_rice	Grocery	Flour_grains_more	123	3	01/08/13	2	1	Winter	NA	NOT_APPLICABLE	N1	North
